"gene_name","gene_id_mat","gene_id_pat","chromosome_mat","chromosome_pat","num_reads_mat_mouse_1","num_reads_mat_mouse_2","num_reads_mat_mouse_4","num_reads_mat_mouse_7","num_reads_mat_mouse_8","num_reads_pat_mouse_1","num_reads_pat_mouse_2","num_reads_pat_mouse_4","num_reads_pat_mouse_7","num_reads_pat_mouse_8","total_reads_mouse_1","total_reads_mouse_2","total_reads_mouse_4","total_reads_mouse_7","total_reads_mouse_8","pct_xi_mouse_1","pct_xi_mouse_2","pct_xi_mouse_4","pct_xi_mouse_7","pct_xi_mouse_8","corrected_pct_xi_mouse_1","corrected_pct_xi_mouse_2","corrected_pct_xi_mouse_4","corrected_pct_xi_mouse_7","corrected_pct_xi_mouse_8","lower_confidence_interval_mouse_1","lower_confidence_interval_mouse_2","lower_confidence_interval_mouse_4","lower_confidence_interval_mouse_7","lower_confidence_interval_mouse_8","upper_confidence_interval_mouse_1","upper_confidence_interval_mouse_2","upper_confidence_interval_mouse_4","upper_confidence_interval_mouse_7","upper_confidence_interval_mouse_8"
"Rps4x","ENSMUSG00000031320","MGP_CASTEiJ_G0034935","X","X",3372,3298,2051,3844,3749,277,272,237,357,329,3649,3570,2288,4201,4078,0.0759112085502878,0.0761904761904762,0.103583916083916,0.084979766722209,0.0806768023540951,0.110016705409425,0.107473906197579,0.103241218909845,0.123155709735156,0.116661101332293,0.0998640088950628,0.0973143213691604,0.0907735729386271,0.113218595896126,0.106808493560862,0.120169401923787,0.117633491025997,0.115708864881063,0.133092823574185,0.126513709103723
"Rps6ka3","ENSMUSG00000031309","MGP_CASTEiJ_G0035181","X","X",283,399,285,428,437,112,110,94,140,137,395,509,379,568,574,0.283544303797468,0.216110019646365,0.24802110817942,0.246478873239437,0.238675958188153,0.373255758641289,0.286995892144054,0.247332401296077,0.330964118830077,0.320559584214777,0.325557999330477,0.247697656169189,0.203894323042519,0.292266068549152,0.282380789281493,0.4209535179521,0.326294128118919,0.290770479549636,0.369662169111002,0.358738379148062
"S100g","ENSMUSG00000040808","MGP_CASTEiJ_G0035202","X","X",1849,1868,1061,2109,2224,200,273,205,237,304,2049,2141,1266,2346,2528,0.0976085895558809,0.127510509107894,0.161927330173776,0.101023017902813,0.120253164556962,0.139985606068302,0.175854513290739,0.161426369174628,0.145261998610365,0.170613705125028,0.124962087337379,0.159728817629114,0.141159387332464,0.131003407954353,0.155949958740039,0.155009124799225,0.191980208952364,0.181693351016791,0.159520589266376,0.185277451510018
"Sat1","ENSMUSG00000025283","MGP_CASTEiJ_G0035168","X","X",615,635,379,648,774,56,72,67,72,84,671,707,446,720,858,0.0834575260804769,0.101838755304102,0.150224215246637,0.1,0.0979020979020979,0.120511295386788,0.142034109446118,0.149752991013726,0.143862682516721,0.140396077152953,0.09587837850781,0.11630233584934,0.116636754873329,0.118228018267964,0.117150992716142,0.145144212265766,0.167765883042895,0.182869227154122,0.169497346765479,0.163641161589764
"Sh3bgrl","ENSMUSG00000031246","MGP_CASTEiJ_G0034985","X","X",337,309,213,362,362,93,81,70,76,93,430,390,283,438,455,0.216279069767442,0.207692307692308,0.247349823321555,0.17351598173516,0.204395604395604,0.293424417110461,0.276792039845042,0.246662369032653,0.240990309045462,0.278825735926795,0.250387485380407,0.232387826105276,0.196439542232028,0.200937361158948,0.237622727102402,0.336461348840515,0.321196253584809,0.296885195833279,0.281043256931977,0.320028744751189
"Shroom2","ENSMUSG00000045180","MGP_CASTEiJ_G0035154","X","X",112,98,87,122,131,7,32,22,23,35,119,130,109,145,166,0.0588235294117647,0.246153846153846,0.201834862385321,0.158620689655172,0.210843373493976,0.0859660409010439,0.322835831769608,0.201240084236738,0.221857604289556,0.286775130470444,0.0356021541077696,0.242462075540819,0.125973844658981,0.154228943371472,0.21797677943901,0.136329927694318,0.403209587998396,0.276506323814494,0.289486265207641,0.355573481501878
"Shroom4","ENSMUSG00000068270","MGP_CASTEiJ_G0034487","X","X",130,148,107,184,225,71,63,60,70,75,201,211,167,254,300,0.353233830845771,0.298578199052133,0.359281437125749,0.275590551181102,0.25,0.451111389993981,0.38328792906717,0.358431042158919,0.365217937209521,0.334063908095787,0.382320002665406,0.317686898965326,0.285700917121051,0.30600459083242,0.280691288513374,0.519902777322557,0.448888959169013,0.431161167196788,0.424431283586622,0.3874365276782
"Slc10a3","ENSMUSG00000032806","MGP_CASTEiJ_G0034807","X","X",17,26,16,58,48,7,9,18,7,4,24,35,34,65,52,0.291666666666667,0.257142857142857,0.529411764705882,0.107692307692308,0.0769230769230769,0.382575717677756,0.335723585896532,0.528490835416039,0.154350391239608,0.111436048396515,0.188132399469857,0.179272201035515,0.360698378999508,0.0665208718705938,0.0259089740997971,0.577019035885655,0.492174970757549,0.69628329183257,0.242179910608622,0.196963122693233
"Slc16a2","ENSMUSG00000033965","MGP_CASTEiJ_G0034950","X","X",588,577,489,448,538,111,177,179,85,89,699,754,668,533,627,0.158798283261803,0.23474801061008,0.267964071856287,0.159474671669794,0.141945773524721,0.221228184644193,0.309334852052409,0.267239667457368,0.222961822135679,0.199332528213978,0.190457664067823,0.276342702242816,0.233682036270473,0.187625534805783,0.168062411610244,0.251998705220563,0.342327001862003,0.300797298644263,0.258298109465575,0.230602644817712
"Slc35a2","ENSMUSG00000031156","MGP_CASTEiJ_G0034511","X","X",153,165,94,186,213,14,20,20,23,38,167,185,114,209,251,0.0838323353293413,0.108108108108108,0.175438596491228,0.110047846889952,0.151394422310757,0.121030539251103,0.150363689922303,0.174904558822732,0.157546288259783,0.21165885640097,0.0715625528631023,0.0988585885517991,0.1051699572673,0.108154805980154,0.161124522052041,0.170498525639104,0.201868791292806,0.244639160378165,0.206937770539412,0.2621931907499
"Slc6a8","ENSMUSG00000019558","MGP_CASTEiJ_G0034777","X","X",195,239,124,180,248,27,43,26,15,26,222,282,150,195,274,0.121621621621622,0.152482269503546,0.173333333333333,0.0769230769230769,0.0948905109489051,0.172431853421593,0.208036515731282,0.172804361089582,0.111922375168901,0.136274790147838,0.122740338733336,0.160661878061991,0.112300383175274,0.0676722291241003,0.0956521291646694,0.22212336810985,0.255411153400573,0.23330833900389,0.156172521213702,0.176897451131007
"Slc9a6","ENSMUSG00000060681","MGP_CASTEiJ_G0034704","X","X",153,200,107,115,156,21,19,23,11,19,174,219,130,126,175,0.120689655172414,0.0867579908675799,0.176923076923077,0.0873015873015873,0.108571428571429,0.171186416713034,0.121808277963889,0.176385487106092,0.126376516556686,0.154901189305027,0.115218834283312,0.0784912047772096,0.110866098733509,0.0683591304462531,0.101295586012875,0.227153999142755,0.165125351150569,0.241904875478675,0.184393902667118,0.20850679259718
"Slc9a7","ENSMUSG00000037341","MGP_CASTEiJ_G0034567","X","X",1,3,3,6,8,4,8,4,4,9,5,11,7,10,17,0.8,0.727272727272727,0.571428571428571,0.4,0.529411764705882,0.857535252182846,0.795644446526498,0.570523163577647,0.502046973392266,0.628674344650896,0.551167685742109,0.557355175571864,0.203827660087986,0.192152054254075,0.398999211245357,1.16390281862358,1.03393371748113,0.937218667067308,0.811941892530458,0.858349478056435
"Smc1a","ENSMUSG00000041133","MGP_CASTEiJ_G0035148","X","X",192,249,137,203,255,32,39,31,31,34,224,288,168,234,289,0.142857142857143,0.135416666666667,0.18452380952381,0.132478632478632,0.117647058823529,0.200513811530668,0.186118762352909,0.183968286569877,0.187617537406693,0.167123526220746,0.148081173255315,0.141168995494554,0.12537896752751,0.137595987089849,0.124109681571641,0.25294644980602,0.231068529211263,0.242557605612244,0.237639087723536,0.21013737086985
"Sms","ENSMUSG00000071708","MGP_CASTEiJ_G0035174","X","X",319,405,248,469,501,61,75,67,77,69,380,480,315,546,570,0.160526315789474,0.15625,0.212698412698413,0.141025641025641,0.121052631578947,0.223455111970182,0.212832232996121,0.212080127481966,0.198906261800195,0.171682641477177,0.18157240700842,0.176215480521735,0.166937812254668,0.165423778113202,0.14072468838545,0.265337816931945,0.249448985470506,0.257222442709263,0.232388745487187,0.202640594568903
"Snx12","ENSMUSG00000046032","MGP_CASTEiJ_G0034916","X","X",72,109,45,106,91,32,40,44,33,34,104,149,89,139,125,0.307692307692308,0.268456375838926,0.49438202247191,0.237410071942446,0.272,0.400770222609429,0.348870749369842,0.49345813181138,0.320107355343072,0.359911545005956,0.306586503120913,0.272342665648345,0.389589139890836,0.242552554132803,0.275769905407457,0.494953942097946,0.42539883309134,0.597327123731923,0.39766215655334,0.444053184604455
"Stard8","ENSMUSG00000031216","MGP_CASTEiJ_G0034898","X","X",211,274,204,277,337,22,47,35,32,56,233,321,239,309,393,0.0944206008583691,0.146417445482866,0.146443514644351,0.103559870550162,0.142493638676845,0.135621558154502,0.200284251877921,0.145982112434858,0.148725975699463,0.200050247711416,0.0916586454079439,0.156503138649041,0.101217745599903,0.109052800928084,0.160499680461724,0.179584470901059,0.244065365106801,0.190746479269812,0.188399150470842,0.239600814961109
"Syap1","ENSMUSG00000031357","MGP_CASTEiJ_G0035200","X","X",245,277,197,282,348,26,36,34,32,47,271,313,231,314,395,0.0959409594095941,0.115015974440895,0.147186147186147,0.101910828025478,0.118987341772152,0.137704452979169,0.159488770777681,0.146722807357273,0.146475243390769,0.168919557610038,0.0966778546510342,0.118927389349522,0.101094329218185,0.107366537771151,0.131969846942138,0.178731051307304,0.200050152205841,0.19235128549636,0.185583949010387,0.205869268277939
"Taf1","ENSMUSG00000031314","MGP_CASTEiJ_G0034927","X","X",28,28,44,38,33,12,9,6,6,7,40,37,50,44,40,0.3,0.243243243243243,0.12,0.136363636363636,0.175,0.392068767778405,0.319402688030391,0.119610238634113,0.192760231379033,0.241981499894247,0.240773115846676,0.169170972314131,0.0296636371203103,0.0762050064355053,0.10925761657416,0.543364419710134,0.469634403746651,0.209556840147915,0.30931545632256,0.374705383214335
"Taf9b","ENSMUSG00000047242","MGP_CASTEiJ_G0034968","X","X",190,165,104,159,160,23,40,28,13,30,213,205,132,172,190,0.107981220657277,0.195121951219512,0.212121212121212,0.0755813953488372,0.157894736842105,0.154092556051786,0.261419394995783,0.211504154004798,0.110043014799433,0.220075656944462,0.105607205238251,0.201268926735424,0.141838249360905,0.0632749267484067,0.161166401745281,0.202577906865322,0.321569863256142,0.281170058648691,0.15681110285046,0.278984912143643
"Taz","ENSMUSG00000009995","MGP_CASTEiJ_G0034800","X","X",80,82,66,86,77,18,16,15,16,12,98,98,81,102,89,0.183673469387755,0.163265306122449,0.185185185185185,0.156862745098039,0.134831460674157,0.252942203690752,0.221720393252672,0.184628121910036,0.219581727172678,0.189978808959484,0.166877950746731,0.139476114066354,0.100132856998533,0.13924579852889,0.1084795127618,0.339006456634772,0.303964672438991,0.269123386821539,0.299917655816466,0.271478105157168
"Tbc1d25","ENSMUSG00000039201","MGP_CASTEiJ_G0034525","X","X",67,80,59,86,73,11,19,14,31,22,78,99,73,117,95,0.141025641025641,0.191919191919192,0.191780821917808,0.264957264957265,0.231578947368421,0.198113972369273,0.257476534909559,0.191208573930907,0.352810731061289,0.312025664729055,0.109660544932806,0.171346541700017,0.100997757870216,0.266225921312599,0.218857494654746,0.286567399805741,0.343606528119101,0.281419389991598,0.43939554080998,0.405193834803364
"Tbc1d8b","ENSMUSG00000042473","MGP_CASTEiJ_G0035093","X","X",486,469,340,623,657,38,46,60,61,67,524,515,400,684,724,0.0725190839694656,0.0893203883495146,0.15,0.0891812865497076,0.0925414364640884,0.105274181698456,0.12526389221594,0.149529355328372,0.128978649396318,0.133051823148354,0.0789964200254421,0.0966750903716926,0.11458226763701,0.10386016953405,0.108312615168623,0.13155194337147,0.153852694060187,0.184476443019734,0.154097129258585,0.157791031128085
"Tbl1x","ENSMUSG00000025246","MGP_CASTEiJ_G0034837","X","X",112,147,88,131,139,21,23,28,22,33,133,170,116,153,172,0.157894736842105,0.135294117647059,0.241379310344828,0.143790849673203,0.191860465116279,0.220062345512856,0.185960198166176,0.24070314298331,0.202538781568641,0.263236229055465,0.149653846932412,0.127473588043433,0.162905618482384,0.13885757870917,0.197421843817551,0.2904708440933,0.244446808288919,0.318500667484236,0.266219984428111,0.329050614293378
"Tceal1","ENSMUSG00000049536","MGP_CASTEiJ_G0035069","X","X",48,43,36,50,47,22,28,27,22,23,70,71,63,72,70,0.314285714285714,0.394366197183099,0.428571428571429,0.305555555555556,0.328571428571429,0.408182189967892,0.487369229381245,0.42766649866338,0.399553108188583,0.424115208690493,0.29304381066141,0.371103878870192,0.305499187391764,0.286415654516691,0.308341805712812,0.523320569274373,0.603634579892297,0.549833809934995,0.512690561860474,0.539888611668175
"Tceal8","ENSMUSG00000051579","MGP_CASTEiJ_G0035062","X","X",344,303,209,466,569,593,602,648,751,837,937,905,857,1217,1406,0.632870864461046,0.665193370165746,0.756126021003501,0.61709120788825,0.595305832147937,0.721763506487426,0.743642301312803,0.755443815224891,0.709070309682423,0.688838448046519,0.693070054392357,0.715195789041028,0.726666644698902,0.683552612775136,0.664638909483063,0.750456958582496,0.772088813584579,0.784220985750879,0.734588006589711,0.713037986609974
"Tceanc","ENSMUSG00000051224","MGP_CASTEiJ_G0035225","X","X",100,116,67,83,93,17,23,24,17,11,117,139,91,100,104,0.145299145299145,0.165467625899281,0.263736263736264,0.17,0.105769230769231,0.203707165756442,0.22449966436342,0.263019182113042,0.236498320797735,0.151105926270307,0.130728701973843,0.155134801184386,0.172560720330158,0.153213257521026,0.082272573972296,0.276685629539042,0.293864527542455,0.353477643895926,0.319783384074445,0.219939278568318
"Tfe3","ENSMUSG00000000134","MGP_CASTEiJ_G0034506","X","X",244,321,174,285,314,33,28,35,43,59,277,349,209,328,373,0.11913357400722,0.0802292263610315,0.167464114832536,0.13109756097561,0.158176943699732,0.169104478378589,0.112968162785246,0.16694943674335,0.185784750495171,0.220439907898595,0.124961770574423,0.079757081595266,0.116389897415452,0.143694082621965,0.178370772677762,0.213247186182754,0.146179243975225,0.217508976071247,0.227875418368378,0.262509043119428
"Tmem164","ENSMUSG00000047045","MGP_CASTEiJ_G0035118","X","X",3528,3722,2797,2958,3205,762,784,829,611,657,4290,4506,3626,3569,3862,0.177622377622378,0.1739902352419,0.228626585769443,0.171196413561222,0.170119109269808,0.245294788448593,0.235205846318612,0.227975406711119,0.238028518560345,0.235766321355429,0.232419638963828,0.222822191635655,0.214320342133362,0.224056515488396,0.222378931022812,0.258169937933358,0.24758950100157,0.241630471288876,0.252000521632295,0.249153711688046
"Tmem185a","ENSMUSG00000073139","MGP_CASTEiJ_G0034743","X","X",27,43,17,25,23,5,4,6,0,5,32,47,23,25,28,0.15625,0.0851063829787234,0.260869565217391,0,0.178571428571429,0.217937623526385,0.119576786895406,0.260157523834018,0,0.246511445004581,0.0748968322314587,0.0268151627363082,0.0808609465957889,0,0.0868772417140482,0.360978414821312,0.212338411054503,0.439454101072246,0,0.406145648295115
"Tmem28","ENSMUSG00000071719","MGP_CASTEiJ_G0034901","X","X",177,195,170,156,160,11,16,29,14,14,188,211,199,170,174,0.0585106382978723,0.0758293838862559,0.14572864321608,0.0823529411764706,0.0804597701149425,0.0855218936564505,0.10698172074744,0.145269110029822,0.119502938435024,0.116359518569207,0.0455463409643312,0.0652763652795836,0.0963111976663066,0.0707414585323945,0.0687150785910352,0.12549744634857,0.148687076215296,0.194227022393338,0.168264418337653,0.164003958547379
"Tmem29","ENSMUSG00000041353","MGP_CASTEiJ_G0035133","X","X",1,2,6,2,0,4,7,9,3,12,5,9,15,5,12,0.8,0.777777777777778,0.6,0.6,1,0.857535252182846,0.836337346861858,0.599112606569913,0.694049116946741,1,0.551167685742109,0.594628595252089,0.351103350155556,0.290139636095429,1,1.16390281862358,1.07804609847163,0.847121862984271,1.09795859779805,1
"Tmsb4x","ENSMUSG00000049775","MGP_CASTEiJ_G0035227","X","X",69,100,251,102,107,18,17,35,16,34,87,117,286,118,141,0.206896551724138,0.145299145299145,0.122377622377622,0.135593220338983,0.24113475177305,0.281898994402521,0.198850374976179,0.12198120892778,0.19174193064398,0.32350348427066,0.187356295593623,0.126527582882326,0.0840529029066608,0.120712119506925,0.246286862370455,0.376441693211419,0.271173167070032,0.159909514948899,0.262771741781036,0.400720106170865
"Trmt2b","ENSMUSG00000067369","MGP_CASTEiJ_G0035028","X","X",20,32,21,43,44,14,17,31,5,9,34,49,52,48,53,0.411764705882353,0.346938775510204,0.596153846153846,0.104166666666667,0.169811320754717,0.512996671276303,0.436824254737444,0.595263675869543,0.149553266166344,0.235373447031883,0.344987932790657,0.297948831809779,0.46185403911979,0.048663066335021,0.121160962840875,0.681005409761949,0.575699677665109,0.728673312619296,0.250443465997668,0.349585931222892
"Tsc22d3","ENSMUSG00000031431","MGP_CASTEiJ_G0035103","X","X",541,271,307,404,386,72,37,44,48,47,613,308,351,452,433,0.117455138662316,0.12012987012987,0.125356125356125,0.106194690265487,0.108545034642032,0.166855376334412,0.166208667748802,0.124951437404211,0.152314682378714,0.154865489184807,0.137340011607348,0.124634050942913,0.0903589940136454,0.11918882797418,0.120789820626113,0.196370741061476,0.207783284554691,0.159543880794776,0.185440536783248,0.188941157743501
"Tspan7","ENSMUSG00000058254","MGP_CASTEiJ_G0034543","X","X",59,67,35,35,40,7,8,6,5,5,66,75,41,40,45,0.106060606060606,0.106666666666667,0.146341463414634,0.125,0.111111111111111,0.151491067047802,0.148452618183891,0.145880327786676,0.177663684866993,0.158332119717019,0.0649947043759461,0.0679859907977489,0.0378330348733811,0.0592117489946082,0.0516733121203388,0.237987429719657,0.228919245570034,0.253927620699972,0.296115620739378,0.264990927313698
"Tspyl2","ENSMUSG00000041096","MGP_CASTEiJ_G0035151","X","X",280,302,185,313,378,30,61,35,48,65,310,363,220,361,443,0.0967741935483871,0.168044077134986,0.159090909090909,0.132963988919668,0.146726862302483,0.138844692599704,0.227744444767082,0.158597062629019,0.188261065681951,0.205583430892085,0.100352502051038,0.184602551982383,0.110326058588386,0.147935270966687,0.167950813115065,0.177336883148371,0.270886337551781,0.206868066669652,0.228586860397215,0.243216048669105
"Tsr2","ENSMUSG00000025264","MGP_CASTEiJ_G0035141","X","X",47,74,38,65,60,17,14,10,10,11,64,88,48,75,71,0.265625,0.159090909090909,0.208333333333333,0.133333333333333,0.154929577464789,0.352456008590662,0.216438011325644,0.207724388978156,0.188750574276248,0.216242636574664,0.23541307396894,0.130396069667684,0.0929594154250619,0.100190330907901,0.120483461166668,0.469498943212385,0.302479952983603,0.322489362531249,0.277310817644595,0.31200181198266
"Txlng","ENSMUSG00000038344","MGP_CASTEiJ_G0035199","X","X",119,128,126,83,106,78,72,74,54,68,197,200,200,137,174,0.395939086294416,0.36,0.37,0.394160583941606,0.390804597701149,0.496564722981441,0.450932834465985,0.369138851467847,0.495949210176193,0.491205784051,0.426745544939412,0.38197211884182,0.302259067338237,0.412226445956043,0.416925033093393,0.566383901023471,0.51989355009015,0.436018635597457,0.579671974396344,0.565486535008608
"Uba1","ENSMUSG00000001924","MGP_CASTEiJ_G0034573","X","X",670,710,498,763,876,88,63,67,48,47,758,773,565,811,923,0.116094986807388,0.0815006468305304,0.11858407079646,0.0591861898890259,0.0509209100758397,0.165030132934683,0.11469371201691,0.118198290670513,0.0868748814578835,0.074711773701592,0.138604188693779,0.092230341380179,0.0915778688265614,0.067490590441481,0.0577496478165365,0.191456077175586,0.137157082653642,0.144818712514465,0.106259172474286,0.0916738995866475
"Ubl4a","ENSMUSG00000015290","MGP_CASTEiJ_G0034806","X","X",137,132,92,134,178,105,142,111,109,144,242,274,203,243,322,0.433884297520661,0.518248175182482,0.54679802955665,0.448559670781893,0.447204968944099,0.535602836163721,0.610992701176981,0.54588193927754,0.55160585570152,0.549037026769591,0.472767112453043,0.553266936353416,0.477390889590704,0.489075722421822,0.494688044650664,0.598438559874398,0.668718466000545,0.614372988964376,0.614135988981218,0.603386008888518
"Ubqln2","ENSMUSG00000050148","MGP_CASTEiJ_G0035161","X","X",158,190,127,154,173,18,14,15,23,16,176,204,142,177,189,0.102272727272727,0.0686274509803922,0.105633802816901,0.129943502824859,0.0846560846560847,0.146346293013197,0.0971320451223193,0.105285120330691,0.184251362542264,0.122179379962191,0.0941279020553452,0.056494600254451,0.0548039113029577,0.127137045175929,0.0754899000243243,0.198564683971049,0.137769489990187,0.155766329358425,0.2413656799086,0.168868859900057
"Upf3b","ENSMUSG00000036572","MGP_CASTEiJ_G0034609","X","X",109,90,59,72,111,22,29,39,12,16,131,119,98,84,127,0.16793893129771,0.243697478991597,0.397959183673469,0.142857142857143,0.125984251968504,0.232967165440873,0.319939017180853,0.39707397610141,0.201313288891952,0.17825857950465,0.160579131954692,0.236131660530322,0.300200969193203,0.115563531641189,0.111694636434903,0.305355198927054,0.403746373831383,0.493946983009617,0.287063046142715,0.244822522574398
"Uprt","ENSMUSG00000073016","MGP_CASTEiJ_G0034954","X","X",13,9,13,13,16,12,10,15,7,12,25,19,28,20,28,0.48,0.526315789473684,0.535714285714286,0.35,0.428571428571429,0.581426151855074,0.618650045181294,0.534794852266437,0.44883319954565,0.530230289739216,0.388046215464222,0.400248521115804,0.350044642416561,0.230852970318259,0.345369907133816,0.774806088245926,0.837051569246785,0.719545062116314,0.66681342877304,0.715090672344617
"Usp11","ENSMUSG00000031066","MGP_CASTEiJ_G0034575","X","X",167,166,136,148,162,14,15,20,11,26,181,181,156,159,188,0.0773480662983425,0.0828729281767956,0.128205128205128,0.0691823899371069,0.138297872340426,0.112020860706106,0.116553965924238,0.127792586622546,0.101045278126591,0.1945442065285,0.0660735986013546,0.0698060403293014,0.0754025732839602,0.0541988536062741,0.137959486385196,0.157968122810857,0.163301891519175,0.180182599961131,0.147891702646908,0.251128926671804
"Utp14a","ENSMUSG00000063785","MGP_CASTEiJ_G0034654","X","X",207,184,119,200,242,50,33,57,5,7,257,217,176,205,249,0.194552529182879,0.152073732718894,0.323863636363636,0.024390243902439,0.0281124497991968,0.266584241453391,0.207515580135099,0.323054804489499,0.0364309168728647,0.0417153106922891,0.212524509910989,0.153559679661039,0.253966169160111,0.0107832632589638,0.0168814961541778,0.320643972995794,0.261471480609159,0.392143439818886,0.0620785704867656,0.0665491252304004
"Vbp1","ENSMUSG00000031197","MGP_CASTEiJ_G0034826","X","X",34,46,22,36,39,40,20,15,23,15,74,66,37,59,54,0.540540540540541,0.303030303030303,0.405405405405405,0.389830508474576,0.277777777777778,0.639038240063911,0.388303890273917,0.404514763565973,0.491407927105262,0.366616312696514,0.529610796736172,0.270724865620815,0.246371784141154,0.36384397741288,0.238090446145691,0.748465683391649,0.505882914927018,0.562657742990792,0.618971876797644,0.495142179247337
"Wdr13","ENSMUSG00000031166","MGP_CASTEiJ_G0034523","X","X",245,291,197,272,275,48,66,51,36,65,293,357,248,308,340,0.16382252559727,0.184873949579832,0.205645161290323,0.116883116883117,0.191176470588235,0.227693009050519,0.248765577454426,0.205042039225217,0.166778895772433,0.262380391240425,0.17967721534946,0.203922349648452,0.154794385421636,0.125147266212121,0.215618663728912,0.275708802751579,0.2936088052604,0.255289693028799,0.208410525332745,0.309142118751937
"Wdr45","ENSMUSG00000039382","MGP_CASTEiJ_G0034503","X","X",280,380,172,298,299,44,67,44,57,67,324,447,216,355,366,0.135802469135802,0.149888143176734,0.203703703703704,0.16056338028169,0.183060109289617,0.191247176604657,0.204725568250323,0.203104819739104,0.224368252106867,0.252183608062264,0.148423790261343,0.167319773881234,0.149453312118392,0.180972981050248,0.207693499488955,0.234070562947971,0.242131362619413,0.256756327359817,0.267763523163486,0.296673716635573
"Xiap","ENSMUSG00000025860","MGP_CASTEiJ_G0034638","X","X",548,443,407,453,450,130,123,175,92,119,678,566,582,545,569,0.191740412979351,0.217314487632509,0.300687285223368,0.168807339449541,0.209138840070299,0.263071019185355,0.288450058629778,0.299910660722042,0.234971204623804,0.284678179495653,0.229928725165003,0.251126943470099,0.262683554137686,0.199375626357752,0.247599882027602,0.296213313205707,0.325773173789458,0.337137767306397,0.270566782889855,0.321756476963704
"Xist","ENSMUSG00000086503","MGP_CASTEiJ_G0007376","X","X",226,277,248,14,8,1356,1597,1998,1,3,1582,1874,2246,15,11,0.857142857142857,0.852187833511206,0.889581478183437,0.0666666666666667,0.272727272727273,0.900288370750053,0.893815991915392,0.889217899941812,0.0974922594647551,0.360757393513802,0.885524216365383,0.879867832083613,0.876237678244473,-0.0526189060628048,0.0769705709077952,0.915052525134723,0.907764151747171,0.902198121639151,0.247603424992315,0.644544216119809
"Yipf6","ENSMUSG00000047694","MGP_CASTEiJ_G0034897","X","X",1305,1257,903,1089,1198,97,140,151,91,102,1402,1397,1054,1180,1300,0.0691868758915835,0.100214745884037,0.14326375711575,0.0771186440677966,0.0784615384615385,0.100600146354987,0.139868930087889,0.142810697201558,0.112196108282524,0.113579836515197,0.0848548877957611,0.121680599795954,0.121688138457198,0.0941885633938608,0.0963315146542419,0.116345404914212,0.158057260379824,0.163933255945918,0.130203653171188,0.130828158376153
"Zbtb33","ENSMUSG00000048047","MGP_CASTEiJ_G0034625","X","X",6,5,7,8,4,2,3,4,2,4,8,8,11,10,8,0.25,0.375,0.363636363636364,0.2,0.5,0.334046655031833,0.466957265865632,0.362781497245117,0.274354345527916,0.600788329622978,0.00721165084161546,0.121238717974261,0.0786505744830925,-0.00219097376134725,0.261424575208371,0.66088165922205,0.812675813757004,0.646912420007142,0.55089966481718,0.940152084037585
"Zdhhc9","ENSMUSG00000036985","MGP_CASTEiJ_G0034653","X","X",254,246,199,261,335,46,66,54,55,68,300,312,253,316,403,0.153333333333333,0.211538461538462,0.213438735177866,0.174050632911392,0.168734491315136,0.214161730377714,0.281463238269217,0.212818879665927,0.241672073333826,0.233998050699372,0.167739608801491,0.231562596604144,0.162384086806121,0.194471604912079,0.192663176030693,0.260583851953938,0.33136387993429,0.263253672525733,0.288872541755573,0.275332925368052
"Zfp182","ENSMUSG00000054737","MGP_CASTEiJ_G0034582","X","X",35,29,26,36,46,5,7,8,10,6,40,36,34,46,52,0.125,0.194444444444444,0.235294117647059,0.217391304347826,0.115384615384615,0.176937320826419,0.260586217825147,0.234629724382636,0.29582042620596,0.164086552242385,0.0586755783604399,0.11719705387651,0.0921884194855694,0.163926448504479,0.0634250122876611,0.295199063292399,0.403975381773784,0.377071029279703,0.42771440390744,0.264748092197109
"Zfp185","ENSMUSG00000031351","MGP_CASTEiJ_G0034763","X","X",233,194,180,215,210,28,22,28,14,10,261,216,208,229,220,0.10727969348659,0.101851851851852,0.134615384615385,0.0611353711790393,0.0454545454545455,0.153142886204101,0.142051557605191,0.134185390843506,0.0896490443021469,0.0668714070939807,0.109452958983421,0.0954956486105011,0.0878640101293308,0.0526485429992425,0.0338627595790879,0.196832813424781,0.18860746659988,0.180506771557681,0.126649545605051,0.0998800546088734
"Zfp275","ENSMUSG00000031365","MGP_CASTEiJ_G0034769","X","X",64,65,77,45,50,10,15,5,14,14,74,80,82,59,64,0.135135135135135,0.1875,0.0609756097560976,0.23728813559322,0.21875,0.190367404172617,0.252018584948141,0.0607643225052043,0.319960765739834,0.296459510423542,0.100919016357456,0.15687822602894,0.00905691241592998,0.200935973035259,0.184571037670607,0.279815791987777,0.347158943867343,0.112471732594479,0.438985558444409,0.408347983176477
"Zmat1","ENSMUSG00000052676","MGP_CASTEiJ_G0035044","X","X",36,39,22,37,19,15,8,15,7,11,51,47,37,44,30,0.294117647058824,0.170212765957447,0.405405405405405,0.159090909090909,0.366666666666667,0.385375010492797,0.230470160363639,0.404514763565973,0.222465719070356,0.465606199657142,0.251804715632051,0.110072167617544,0.246371784141154,0.0995767008581176,0.287110586747666,0.518945305353543,0.350868153109734,0.562657742990792,0.345354737282594,0.644101812566618
