"gene_name","gene_id_mat","chromosome_mat","gene_id_pat","chromosome_pat","num_reads_mouse_1_female_mat_bl6","num_reads_mouse_2_female_mat_bl6","num_reads_mouse_4_female_mat_bl6","num_reads_mouse_7_male_mat_bl6","num_reads_mouse_8_male_mat_bl6","num_reads_mouse_1_female_pat_cast","num_reads_mouse_2_female_pat_cast","num_reads_mouse_4_female_pat_cast","num_reads_mouse_7_male_pat_cast","num_reads_mouse_8_male_pat_cast"
"1700029N11Rik","ENSMUSG00000098144","13","MGP_CASTEiJ_G0005314","13",0,0,0,0,0,0,0,0,0,0
"1700030A11Rik","ENSMUSG00000085333","17","MGP_CASTEiJ_G0003266","17",0,0,0,0,0,0,0,0,0,0
"1700030C12Rik","ENSMUSG00000086459","11","MGP_CASTEiJ_G0014474","11",0,0,1,0,3,1,0,1,2,3
"1700030C14Rik","ENSMUSG00000087148","2","MGP_CASTEiJ_G0003549","2",0,0,0,0,0,0,0,0,0,0
"1700030J22Rik","ENSMUSG00000031847","8","MGP_CASTEiJ_G0033180","8",12,8,8,13,9,15,10,10,7,9
"1700030L20Rik","ENSMUSG00000099508","3","MGP_CASTEiJ_G0006173","3",0,0,0,0,0,0,0,0,0,0
"1700030M09Rik","ENSMUSG00000097424","8","MGP_CASTEiJ_G0007216","8",0,0,0,0,2,0,0,2,1,1
"1700030O20Rik","ENSMUSG00000100198","10","MGP_CASTEiJ_G0005018","10",0,0,0,0,0,0,0,0,0,0
"1700031A10Rik","ENSMUSG00000092239","17","MGP_CASTEiJ_G0003284","17",0,0,0,0,1,0,0,0,0,0
"1700031F10Rik","ENSMUSG00000047046","6","MGP_CASTEiJ_G0004188","6",0,0,0,0,0,0,0,0,0,0
"1700031L13Rik","ENSMUSG00000099863","5","MGP_CASTEiJ_G0006523","5",0,0,0,0,0,0,0,0,0,0
"1700031M16Rik","ENSMUSG00000099353","15","MGP_CASTEiJ_G0021551","15",0,0,0,0,0,0,0,0,0,0
"1700031P21Rik","ENSMUSG00000100315","12","MGP_CASTEiJ_G0005222","12",0,0,0,0,0,0,0,0,0,0
"1700034E13Rik","ENSMUSG00000024532","18","MGP_CASTEiJ_G0023637","18",0,0,0,0,0,0,0,0,0,0
"1700034G24Rik","ENSMUSG00000097962","5","MGP_CASTEiJ_G0006600","5",0,0,0,0,0,0,0,0,0,0
"1700034H15Rik","ENSMUSG00000055833","1","MGP_CASTEiJ_G0002721","1",1,0,0,1,2,0,2,3,3,3
"1700034I23Rik","ENSMUSG00000074619","3","MGP_CASTEiJ_G0026350","3",4,2,0,0,0,1,0,2,2,0
"1700034J05Rik","ENSMUSG00000040163","6","MGP_CASTEiJ_G0030567","6",0,0,0,0,0,0,0,0,1,0
"1700034K08Rik","ENSMUSG00000100294","9","MGP_CASTEiJ_G0007303","9",0,0,0,0,0,0,0,0,0,0
"1700034P13Rik","ENSMUSG00000097893","1","MGP_CASTEiJ_G0002537","1",0,0,0,0,1,0,0,0,0,0
"1700036A12Rik","ENSMUSG00000095956","9","MGP_CASTEiJ_G0007265","9",0,0,0,0,0,0,0,0,0,2
"1700036G14Rik","ENSMUSG00000099995","3","MGP_CASTEiJ_G0003648","3",0,0,0,0,0,0,0,0,0,0
"1700036O09Rik","ENSMUSG00000086185","X","MGP_CASTEiJ_G0007363","X",0,0,0,0,0,0,0,0,0,0
"1700037C06Rik","ENSMUSG00000085542","4","MGP_CASTEiJ_G0006385","4",0,0,0,0,0,0,0,0,0,0
"1700037C18Rik","ENSMUSG00000005983","16","MGP_CASTEiJ_G0021715","16",5,3,4,4,6,1,6,7,5,8
"1700037H04Rik","ENSMUSG00000027327","2","MGP_CASTEiJ_G0025703","2",14,26,23,26,25,16,21,15,17,24
"1700039E22Rik","ENSMUSG00000092369","19","MGP_CASTEiJ_G0003362","19",0,0,0,0,0,0,0,0,0,0
"1700039M10Rik","ENSMUSG00000097933","14","MGP_CASTEiJ_G0005409","14",0,0,1,0,0,0,1,0,0,1
"1700039M15Rik","ENSMUSG00000104086","9","MGP_CASTEiJ_G0007323","9",0,0,0,0,0,0,0,0,0,1
"1700040D17Rik","ENSMUSG00000097515","3","MGP_CASTEiJ_G0006093","3",0,0,0,0,0,0,0,0,0,0
"1700040F17Rik","ENSMUSG00000101568","15","MGP_CASTEiJ_G0003167","15",0,0,0,1,0,0,0,0,0,0
"1700040L08Rik","ENSMUSG00000107406","6","MGP_CASTEiJ_G0004160","6",1,0,0,0,2,0,0,0,1,0
"1700041C23Rik","ENSMUSG00000100282","9","MGP_CASTEiJ_G0007259","9",0,0,0,3,0,0,0,0,0,1
"1700041G16Rik","ENSMUSG00000054822","8","MGP_CASTEiJ_G0004420","8",2,0,0,1,1,0,1,3,0,0
"1700041M05Rik","ENSMUSG00000087010","4","MGP_CASTEiJ_G0006354","4",0,0,0,0,0,0,0,0,0,0
"1700042D02Rik","ENSMUSG00000105991","9","MGP_CASTEiJ_G0007255","9",0,0,0,0,0,0,0,0,0,0
"1700042G15Rik","ENSMUSG00000087044","4","MGP_CASTEiJ_G0006285","4",0,0,0,0,0,0,0,0,0,0
"1700042O10Rik","ENSMUSG00000086391","11","MGP_CASTEiJ_G0002813","11",0,0,0,0,0,0,0,0,0,0
"1700044C05Rik","ENSMUSG00000099911","14","MGP_CASTEiJ_G0005432","14",0,0,0,0,0,0,0,0,0,0
"1700044K03Rik","ENSMUSG00000100297","18","MGP_CASTEiJ_G0005645","18",0,0,0,0,0,0,0,0,0,0
"1700045H11Rik","ENSMUSG00000078492","4","MGP_CASTEiJ_G0003887","4",6,0,0,8,2,1,3,3,4,3
"1700046C09Rik","ENSMUSG00000085561","11","MGP_CASTEiJ_G0005031","11",0,0,0,0,0,0,0,0,0,0
"1700047F07Rik","ENSMUSG00000085549","4","MGP_CASTEiJ_G0006334","4",0,0,0,0,0,0,0,0,0,0
"1700047G03Rik","ENSMUSG00000099349","15","MGP_CASTEiJ_G0005440","15",0,0,0,1,0,1,0,0,0,7
"1700047K16Rik","ENSMUSG00000087347","11","MGP_CASTEiJ_G0014485","11",0,0,0,0,0,1,0,0,1,0
"1700047L14Rik","ENSMUSG00000101762","5","MGP_CASTEiJ_G0004010","5",0,0,0,0,0,0,0,0,0,0
"1700047M11Rik","ENSMUSG00000100147","1","MGP_CASTEiJ_G0004915","1",0,0,0,2,0,0,0,0,0,0
"1700048F04Rik","ENSMUSG00000105274","5","MGP_CASTEiJ_G0006646","5",0,0,0,0,0,0,0,0,0,0
"1700048M11Rik","ENSMUSG00000085637","16","MGP_CASTEiJ_G0003241","16",4,0,2,0,0,2,0,1,1,0
"1700048O20Rik","ENSMUSG00000043773","9","MGP_CASTEiJ_G0034444","9",0,0,0,0,0,0,0,0,0,0
"1700049E15Rik","ENSMUSG00000085077","6","MGP_CASTEiJ_G0006924","6",0,0,0,0,0,0,0,0,0,0
"1700049E22Rik","ENSMUSG00000101553","6","MGP_CASTEiJ_G0006859","6",0,0,0,0,0,0,0,0,0,0
"1700051A21Rik","ENSMUSG00000086951","11","MGP_CASTEiJ_G0014496","11",0,0,0,0,0,0,0,0,0,0
"1700052I22Rik","ENSMUSG00000101912","12","MGP_CASTEiJ_G0005234","12",0,0,0,0,1,0,0,0,0,0
"1700052K11Rik","ENSMUSG00000099681","11","MGP_CASTEiJ_G0002967","11",15,11,5,13,21,19,18,10,15,17
"1700054A03Rik","ENSMUSG00000099988","19","MGP_CASTEiJ_G0005697","19",0,0,0,5,1,0,0,0,0,0
"1700054K02Rik","ENSMUSG00000097001","1","MGP_CASTEiJ_G0002612","1",0,0,0,0,0,0,0,0,0,0
"1700054K19Rik","ENSMUSG00000100219","6","MGP_CASTEiJ_G0006868","6",0,0,0,0,0,0,0,0,0,0
"1700054M17Rik","ENSMUSG00000085889","2","MGP_CASTEiJ_G0003501","2",0,0,0,0,0,0,0,0,0,0
"1700055C04Rik","ENSMUSG00000093616","9","MGP_CASTEiJ_G0015056","9",0,0,0,0,0,0,0,0,0,0
"1700055D18Rik","ENSMUSG00000070997","4","MGP_CASTEiJ_G0003774","4",1,0,0,1,3,6,3,4,1,5
"1700056E22Rik","ENSMUSG00000044854","1","MGP_CASTEiJ_G0016251","1",0,4,1,6,16,0,5,0,10,13
"1700056N10Rik","ENSMUSG00000084792","16","MGP_CASTEiJ_G0005501","16",2,3,1,6,1,4,1,5,2,2
"1700057G04Rik","ENSMUSG00000074139","9","MGP_CASTEiJ_G0034124","9",0,0,0,0,0,0,0,0,0,0
"1700057H15Rik","ENSMUSG00000084757","4","MGP_CASTEiJ_G0006352","4",0,0,0,0,0,0,0,0,0,0
"1700057H21Rik","ENSMUSG00000086007","2","MGP_CASTEiJ_G0005769","2",0,0,0,0,0,0,0,0,0,0
"1700058P15Rik","ENSMUSG00000089636","7","MGP_CASTEiJ_G0004285","7",0,0,0,0,0,2,0,0,0,0
"1700060C16Rik","ENSMUSG00000086887","6","MGP_CASTEiJ_G0006916","6",0,0,0,0,0,0,0,0,0,0
"1700060C20Rik","ENSMUSG00000078957","2","MGP_CASTEiJ_G0003562","2",0,0,0,0,0,0,0,0,0,0
"1700060J05Rik","ENSMUSG00000084970","4","MGP_CASTEiJ_G0003780","4",2,3,2,5,0,0,0,2,1,0
"1700060O08Rik","ENSMUSG00000099407","12","MGP_CASTEiJ_G0003024","12",0,0,0,0,0,0,0,0,0,0
"1700061E17Rik","ENSMUSG00000102060","9","MGP_CASTEiJ_G0004570","9",0,0,0,0,0,0,0,0,0,0
"1700061E18Rik","ENSMUSG00000085759","13","MGP_CASTEiJ_G0003069","13",0,0,0,0,0,0,0,0,0,0
"1700061F12Rik","ENSMUSG00000085580","2","MGP_CASTEiJ_G0005717","2",0,0,0,0,0,0,0,0,0,0
"1700061H18Rik","ENSMUSG00000084948","18","MGP_CASTEiJ_G0003337","18",1,0,3,3,0,2,2,1,1,3
"1700061I17Rik","ENSMUSG00000028009","3","MGP_CASTEiJ_G0006137","3",0,0,0,0,0,0,0,0,0,0
"1700061J23Rik","ENSMUSG00000086366","11","MGP_CASTEiJ_G0005046","11",0,0,0,0,0,0,0,0,0,0
"1700063A18Rik","ENSMUSG00000100062","1","MGP_CASTEiJ_G0004786","1",0,0,0,0,0,0,0,0,0,0
"1700063H04Rik","ENSMUSG00000040657","6","MGP_CASTEiJ_G0006887","6",0,0,0,0,0,0,0,0,0,0
"1700063H06Rik","ENSMUSG00000099266","9","MGP_CASTEiJ_G0007289","9",0,0,0,0,0,0,0,0,0,0
"1700063O14Rik","ENSMUSG00000101978","5","MGP_CASTEiJ_G0006534","5",0,0,0,0,0,0,0,0,0,0
"1700064H15Rik","ENSMUSG00000082766","3","MGP_CASTEiJ_G0026262","3",0,0,1,0,0,0,1,1,1,0
"1700064J06Rik","ENSMUSG00000100681","10","MGP_CASTEiJ_G0005020","10",0,0,0,0,0,0,0,0,0,0
"1700064M15Rik","ENSMUSG00000100211","12","MGP_CASTEiJ_G0005245","12",0,0,0,0,0,0,0,0,0,0
"1700065D16Rik","ENSMUSG00000096655","9","MGP_CASTEiJ_G0004531","9",0,0,0,1,0,0,0,0,0,0
"1700065J11Rik","ENSMUSG00000107341","6","MGP_CASTEiJ_G0006771","6",0,0,0,0,0,0,0,0,0,0
"1700065J18Rik","ENSMUSG00000100872","1","MGP_CASTEiJ_G0004949","1",0,0,0,0,0,0,0,0,0,0
"1700066B17Rik","ENSMUSG00000101634","1","MGP_CASTEiJ_G0004675","1",0,0,0,0,0,0,0,0,0,0
"1700066B19Rik","ENSMUSG00000073598","18","MGP_CASTEiJ_G0023476","18",2,6,3,4,5,4,6,2,4,8
"1700066J03Rik","ENSMUSG00000097717","13","MGP_CASTEiJ_G0005330","13",2,2,2,5,8,1,3,3,1,4
"1700066M21Rik","ENSMUSG00000038323","1","MGP_CASTEiJ_G0015391","1",12,5,10,14,13,9,14,7,14,9
"1700066N21Rik","ENSMUSG00000099605","5","MGP_CASTEiJ_G0003986","5",0,0,0,0,0,0,0,0,0,0
"1700066O22Rik","ENSMUSG00000085800","18","MGP_CASTEiJ_G0014680","18",0,0,1,0,0,0,0,0,0,0
"1700067G17Rik","ENSMUSG00000099378","1","MGP_CASTEiJ_G0004766","1",0,0,0,0,0,0,0,0,0,0
"1700067K01Rik","ENSMUSG00000046408","8","MGP_CASTEiJ_G0032862","8",1,0,2,4,5,1,6,6,5,5
"1700067P10Rik","ENSMUSG00000021545","17","MGP_CASTEiJ_G0023068","17",0,0,0,0,1,1,0,0,0,0
"1700069B07Rik","ENSMUSG00000053081","7","MGP_CASTEiJ_G0004374","7",0,0,0,0,0,0,2,1,1,2
"1700069L16Rik","ENSMUSG00000042184","5","MGP_CASTEiJ_G0029024","5",0,0,0,1,0,0,0,0,1,0
"1700069P05Rik","ENSMUSG00000107637","6","MGP_CASTEiJ_G0006881","6",0,0,0,0,0,0,0,0,0,0
"1700071G01Rik","ENSMUSG00000086376","5","MGP_CASTEiJ_G0003975","5",0,0,0,0,0,0,0,0,0,0
"1700071M16Rik","ENSMUSG00000090307","17","MGP_CASTEiJ_G0003285","17",0,0,0,0,0,0,0,0,0,0
"1700072B07Rik","ENSMUSG00000100487","9","MGP_CASTEiJ_G0007262","9",0,0,0,0,0,0,0,0,0,0
"1700072G22Rik","ENSMUSG00000101702","1","MGP_CASTEiJ_G0004693","1",16,8,7,102,186,2,3,8,66,103
"1700072O05Rik","ENSMUSG00000107744","6","MGP_CASTEiJ_G0006885","6",0,0,0,0,0,0,0,0,0,0
"1700074H08Rik","ENSMUSG00000099872","13","MGP_CASTEiJ_G0005373","13",0,0,0,0,0,0,0,0,0,0
"1700080N15Rik","ENSMUSG00000084859","2","MGP_CASTEiJ_G0003374","2",0,0,0,0,0,0,0,0,0,0
"1700083H02Rik","ENSMUSG00000100668","12","MGP_CASTEiJ_G0005226","12",0,0,0,0,0,0,0,0,0,0
"1700084C06Rik","ENSMUSG00000086016","9","MGP_CASTEiJ_G0004480","9",0,0,0,0,0,0,0,2,1,2
"1700084E18Rik","ENSMUSG00000100747","2","MGP_CASTEiJ_G0003415","2",3,2,1,0,1,2,1,0,0,0
"1700084F23Rik","ENSMUSG00000099639","13","MGP_CASTEiJ_G0005336","13",0,0,0,0,0,0,0,0,0,0
"1700084M14Rik","ENSMUSG00000057805","X","MGP_CASTEiJ_G0034892","X",0,0,0,0,0,0,0,0,0,0
"1700085C21Rik","ENSMUSG00000100890","12","MGP_CASTEiJ_G0003038","12",0,0,0,0,0,0,0,0,0,0
"1700086D15Rik","ENSMUSG00000020548","11","MGP_CASTEiJ_G0017784","11",0,2,0,2,2,1,0,0,1,0
"1700086O06Rik","ENSMUSG00000097080","18","MGP_CASTEiJ_G0005643","18",5,5,5,3,14,4,4,0,5,4
"1700086P04Rik","ENSMUSG00000085085","4","MGP_CASTEiJ_G0006362","4",1,2,0,4,2,8,7,9,11,7
"1700087M22Rik","ENSMUSG00000115723","14","MGP_CASTEiJ_G0003117","14",0,0,0,0,0,0,0,0,0,0
"1700088E04Rik","ENSMUSG00000033029","15","MGP_CASTEiJ_G0021324","15",8,8,3,7,5,16,12,14,17,10
"1700092C02Rik","ENSMUSG00000086781","8","MGP_CASTEiJ_G0007160","8",0,0,0,0,0,0,0,0,0,0
"1700092C10Rik","ENSMUSG00000092499","14","MGP_CASTEiJ_G0003146","14",0,0,0,0,0,0,0,0,0,0
"1700092C17Rik","ENSMUSG00000085353","2","MGP_CASTEiJ_G0005730","2",0,0,0,0,0,0,0,0,0,0
"1700092E19Rik","ENSMUSG00000084811","13","MGP_CASTEiJ_G0005288","13",0,0,0,0,0,0,0,0,0,0
"1700092K14Rik","ENSMUSG00000078600","11","MGP_CASTEiJ_G0014532","11",0,0,0,0,0,0,0,0,0,0
"1700092M07Rik","ENSMUSG00000090840","19","MGP_CASTEiJ_G0024012","19",0,1,0,3,1,3,3,3,3,3
"1700093J21Rik","ENSMUSG00000117289","16","MGP_CASTEiJ_G0003243","16",2,0,1,0,7,1,2,1,1,0
"1700093K21Rik","ENSMUSG00000020286","11","MGP_CASTEiJ_G0017404","11",0,0,0,0,2,0,0,1,0,0
"1700094J05Rik","ENSMUSG00000101695","10","MGP_CASTEiJ_G0002763","10",0,0,0,1,0,0,0,0,0,0
"1700094M24Rik","ENSMUSG00000107895","6","MGP_CASTEiJ_G0006797","6",0,0,0,0,0,0,0,0,0,0
"1700095A13Rik","ENSMUSG00000100430","18","MGP_CASTEiJ_G0005663","18",0,0,0,0,0,0,0,0,0,0
"1700095J03Rik","ENSMUSG00000085407","7","MGP_CASTEiJ_G0015000","7",0,0,0,0,0,0,0,0,1,0
"1700095J07Rik","ENSMUSG00000084861","6","MGP_CASTEiJ_G0006748","6",0,0,0,0,0,0,1,0,0,2
"1700095J12Rik","ENSMUSG00000084804","4","MGP_CASTEiJ_G0003856","4",0,0,0,0,0,0,0,0,1,0
"1700095K22Rik","ENSMUSG00000108505","7","MGP_CASTEiJ_G0006938","7",0,0,0,0,0,0,0,0,0,0
"1700096J18Rik","ENSMUSG00000099630","11","MGP_CASTEiJ_G0005165","11",0,0,0,0,0,0,0,0,0,0
"1700096K18Rik","ENSMUSG00000101856","5","MGP_CASTEiJ_G0006436","5",3,4,5,5,10,7,4,4,4,6
"1700099I09Rik","ENSMUSG00000091906","13","MGP_CASTEiJ_G0003096","13",0,2,1,1,8,2,0,0,0,1
"1700100L14Rik","ENSMUSG00000101051","13","MGP_CASTEiJ_G0003084","13",0,0,0,0,0,0,0,0,0,0
"1700101I11Rik","ENSMUSG00000097675","6","MGP_CASTEiJ_G0014967","6",0,1,0,1,1,0,1,3,5,5
"1700101I19Rik","ENSMUSG00000045815","1","MGP_CASTEiJ_G0002552","1",0,0,0,0,0,0,0,0,0,0
"1700101O22Rik","ENSMUSG00000102096","12","MGP_CASTEiJ_G0005201","12",0,0,0,0,0,0,0,0,0,0
"1700102P08Rik","ENSMUSG00000032611","9","MGP_CASTEiJ_G0034289","9",4,10,8,7,8,5,6,5,12,7
"1700104B16Rik","ENSMUSG00000049476","8","MGP_CASTEiJ_G0007137","8",0,0,0,1,2,0,0,0,1,3
"1700108F19Rik","ENSMUSG00000101009","14","MGP_CASTEiJ_G0014590","14",1,0,0,1,0,0,0,1,0,0
"1700108J01Rik","ENSMUSG00000100585","14","MGP_CASTEiJ_G0003157","14",0,0,0,0,0,0,0,0,0,0
"1700108N11Rik","ENSMUSG00000084837","2","MGP_CASTEiJ_G0003537","2",0,0,0,0,0,0,0,0,0,0
"1700109G14Rik","ENSMUSG00000101505","14","MGP_CASTEiJ_G0003140","14",0,0,0,0,0,0,3,3,0,0
"1700109G15Rik","ENSMUSG00000085044","11","MGP_CASTEiJ_G0005133","11",0,0,0,0,0,0,0,0,0,0
"1700109H08Rik","ENSMUSG00000008307","5","MGP_CASTEiJ_G0028371","5",6,12,13,8,2,7,5,9,3,2
"1700109I08Rik","ENSMUSG00000101261","14","MGP_CASTEiJ_G0005392","14",0,0,0,0,0,0,0,0,0,0
"1700109K24Rik","ENSMUSG00000097267","15","MGP_CASTEiJ_G0005463","15",0,0,4,1,0,0,3,3,0,3
"1700110C19Rik","ENSMUSG00000099384","17","MGP_CASTEiJ_G0005546","17",1,1,1,1,1,1,0,0,0,1
"1700110K17Rik","ENSMUSG00000087047","9","MGP_CASTEiJ_G0015049","9",0,0,0,0,0,0,0,1,0,2
"1700111E14Rik","ENSMUSG00000029837","6","MGP_CASTEiJ_G0004128","6",0,0,0,0,0,0,0,0,0,0
"1700112H15Rik","ENSMUSG00000101574","1","MGP_CASTEiJ_G0004924","1",0,0,0,0,0,0,0,0,0,0
"1700112J05Rik","ENSMUSG00000086632","5","MGP_CASTEiJ_G0006517","5",0,3,0,0,1,0,0,0,0,0
"1700112J16Rik","ENSMUSG00000097527","7","MGP_CASTEiJ_G0007008","7",0,1,0,0,3,1,1,1,2,6
"1700112K13Rik","ENSMUSG00000087510","4","MGP_CASTEiJ_G0006359","4",0,0,0,0,0,0,0,0,0,0
"1700113A16Rik","ENSMUSG00000096935","3","MGP_CASTEiJ_G0003650","3",19,9,9,15,10,3,6,1,0,1
"1700113H08Rik","ENSMUSG00000047129","10","MGP_CASTEiJ_G0016947","10",0,0,0,0,0,0,0,0,0,0
"1700116B05Rik","ENSMUSG00000092276","16","MGP_CASTEiJ_G0005526","16",0,0,0,0,0,0,0,0,0,0
"1700119H24Rik","ENSMUSG00000100593","16","MGP_CASTEiJ_G0003224","16",0,0,0,0,0,0,0,0,0,0
"1700119I11Rik","ENSMUSG00000082488","13","MGP_CASTEiJ_G0003090","13",0,0,0,0,0,0,0,0,0,0
"1700120B22Rik","ENSMUSG00000045391","10","MGP_CASTEiJ_G0002755","10",0,0,0,0,0,0,0,0,0,0
"1700120C14Rik","ENSMUSG00000100599","15","MGP_CASTEiJ_G0014623","15",1,1,0,0,1,1,2,2,1,2
"1700120C18Rik","ENSMUSG00000098086","8","MGP_CASTEiJ_G0007181","8",0,0,0,0,0,0,0,0,0,0
"1700120E14Rik","ENSMUSG00000086333","18","MGP_CASTEiJ_G0003339","18",0,0,0,0,0,0,0,0,0,0
"1700120G07Rik","ENSMUSG00000100717","7","MGP_CASTEiJ_G0007113","7",0,0,0,0,0,0,0,0,0,0
"1700120G11Rik","ENSMUSG00000086068","4","MGP_CASTEiJ_G0006242","4",0,0,0,0,0,0,0,0,0,0
"1700120K04Rik","ENSMUSG00000099579","7","MGP_CASTEiJ_G0004384","7",0,0,0,0,0,0,0,0,0,0
"1700120O09Rik","ENSMUSG00000093386","14","MGP_CASTEiJ_G0014586","14",0,0,0,0,0,0,0,0,0,0
"1700121C08Rik","ENSMUSG00000086275","4","MGP_CASTEiJ_G0003830","4",0,0,0,0,0,0,0,0,0,0
"1700121L03Rik","ENSMUSG00000099574","1","MGP_CASTEiJ_G0004820","1",0,0,0,0,0,0,0,0,0,0
"1700121N20Rik","ENSMUSG00000092066","12","MGP_CASTEiJ_G0005253","12",0,0,0,0,0,0,0,0,0,0
"1700122D07Rik","ENSMUSG00000101409","1","MGP_CASTEiJ_G0002584","1",0,0,0,0,0,0,0,0,0,0
"1700122E12Rik","ENSMUSG00000087685","8","MGP_CASTEiJ_G0015035","8",0,0,0,0,3,0,0,0,2,1
"1700122O11Rik","ENSMUSG00000094928","17","MGP_CASTEiJ_G0023067","17",2,0,2,0,0,2,1,1,4,2
"1700123L14Rik","ENSMUSG00000072878","6","MGP_CASTEiJ_G0030157","6",0,1,0,0,0,0,0,0,0,0
"1700123M08Rik","ENSMUSG00000085614","4","MGP_CASTEiJ_G0014849","4",3,8,5,5,8,3,0,2,5,3
"1700123O20Rik","ENSMUSG00000040822","14","MGP_CASTEiJ_G0020584","14",61,70,41,94,72,53,77,71,97,91
"1700123O21Rik","ENSMUSG00000101481","16","MGP_CASTEiJ_G0035771","16",0,0,0,0,0,0,0,0,0,0
"1700124L16Rik","ENSMUSG00000099354","6","MGP_CASTEiJ_G0004174","6",0,1,0,0,0,0,0,0,0,0
"1700125G02Rik","ENSMUSG00000085263","4","MGP_CASTEiJ_G0003833","4",0,0,0,0,0,0,0,0,0,0
"1700125G22Rik","ENSMUSG00000097584","3","MGP_CASTEiJ_G0005992","3",0,0,0,0,0,0,0,0,0,0
"1700125H03Rik","ENSMUSG00000085197","8","MGP_CASTEiJ_G0004439","8",0,0,1,0,4,2,1,3,2,0
"1700125H20Rik","ENSMUSG00000018479","11","MGP_CASTEiJ_G0018188","11",0,2,1,0,0,0,1,2,1,0
"1700126A01Rik","ENSMUSG00000099945","1","MGP_CASTEiJ_G0004701","1",0,0,0,0,0,0,0,0,0,0
"1700126G02Rik","ENSMUSG00000107802","6","MGP_CASTEiJ_G0004257","6",1,3,3,1,0,0,2,2,3,1
"1700126H18Rik","ENSMUSG00000107014","5","MGP_CASTEiJ_G0003964","5",0,0,1,0,0,0,0,0,1,1
"1700128A07Rik","ENSMUSG00000099794","14","MGP_CASTEiJ_G0005428","14",0,0,0,0,0,0,0,0,0,0
"1700128E19Rik","ENSMUSG00000031510","8","MGP_CASTEiJ_G0007122","8",0,0,0,0,0,0,0,0,0,0
"1700128F08Rik","ENSMUSG00000031998","9","MGP_CASTEiJ_G0033345","9",2,0,3,1,2,0,0,0,0,0
"1700129C05Rik","ENSMUSG00000021977","14","MGP_CASTEiJ_G0020678","14",0,0,0,0,0,0,0,0,0,0
"1700129L04Rik","ENSMUSG00000100603","15","MGP_CASTEiJ_G0035769","15",0,0,0,0,0,0,0,0,0,0
"1810006J02Rik","ENSMUSG00000100182","1","MGP_CASTEiJ_G0004789","1",0,0,0,0,0,0,0,0,0,0
"1810007C17Rik","ENSMUSG00000100844","12","MGP_CASTEiJ_G0005220","12",0,0,0,0,0,0,0,0,0,0
"1810007D17Rik","ENSMUSG00000100001","19","MGP_CASTEiJ_G0005702","19",0,0,0,1,2,0,0,0,0,0
"1810008B01Rik","ENSMUSG00000089745","8","MGP_CASTEiJ_G0004471","8",0,1,0,0,0,0,0,1,0,1
"1810008I18Rik","ENSMUSG00000100094","7","MGP_CASTEiJ_G0007006","7",1,2,0,3,8,5,3,1,0,4
"1810009A15Rik","ENSMUSG00000071653","19","MGP_CASTEiJ_G0024026","19",1,0,0,0,2,0,1,0,1,0
"1810009J06Rik","ENSMUSG00000094808","6","MGP_CASTEiJ_G0029720","6",0,0,0,0,0,0,0,0,0,0
"1810010K12Rik","ENSMUSG00000056329","2","MGP_CASTEiJ_G0014712","2",0,0,0,0,0,0,0,0,0,0
"1810012K08Rik","ENSMUSG00000087595","2","MGP_CASTEiJ_G0005737","2",3,0,3,6,5,6,7,3,2,7
"1810012K16Rik","ENSMUSG00000099825","8","MGP_CASTEiJ_G0007127","8",0,0,0,0,0,0,0,0,0,0
"1810013D15Rik","ENSMUSG00000028177","3","MGP_CASTEiJ_G0003745","3",4,0,0,2,2,1,0,1,5,3
"1810013L24Rik","ENSMUSG00000022507","16","MGP_CASTEiJ_G0021760","16",106,147,112,114,163,80,93,63,101,80
"1810019D21Rik","ENSMUSG00000086390","8","MGP_CASTEiJ_G0015040","8",8,15,15,10,16,10,19,12,15,13
"1810019N24Rik","ENSMUSG00000097115","7","MGP_CASTEiJ_G0006939","7",1,2,0,1,0,0,0,0,1,0
"1810020O05Rik","ENSMUSG00000089997","6","MGP_CASTEiJ_G0006840","6",0,0,0,0,3,0,0,0,0,0
"1810021B22Rik","ENSMUSG00000087331","15","MGP_CASTEiJ_G0014620","15",0,0,0,0,0,0,0,0,0,0
"1810024B03Rik","ENSMUSG00000044145","2","MGP_CASTEiJ_G0025631","2",11,13,12,17,15,4,2,17,13,12
"1810030O07Rik","ENSMUSG00000044148","X","MGP_CASTEiJ_G0034547","X",100,110,67,105,122,28,21,14,9,6
"1810034E14Rik","ENSMUSG00000097101","13","MGP_CASTEiJ_G0003080","13",2,2,1,1,2,0,1,2,2,0
"1810037I17Rik","ENSMUSG00000054091","3","MGP_CASTEiJ_G0027000","3",154,185,105,177,180,3,2,0,2,0
"1810041H14Rik","ENSMUSG00000102112","14","MGP_CASTEiJ_G0003156","14",6,6,6,8,7,3,4,6,5,3
"1810046K07Rik","ENSMUSG00000036027","9","MGP_CASTEiJ_G0033805","9",0,1,0,0,2,1,1,2,2,0
"1810049J17Rik","ENSMUSG00000097221","15","MGP_CASTEiJ_G0020995","15",0,0,0,0,0,0,0,0,0,0
"1810053B23Rik","ENSMUSG00000100277","16","MGP_CASTEiJ_G0014645","16",0,0,0,0,0,0,0,0,0,0
"1810055G02Rik","ENSMUSG00000035372","19","MGP_CASTEiJ_G0023834","19",47,50,48,54,73,45,71,47,42,46
"1810058I24Rik","ENSMUSG00000073155","6","MGP_CASTEiJ_G0006770","6",112,155,66,111,119,116,147,132,148,117
